translated_data
sentences,translated
[USER] お星さまもお祝いしてくれたのねん♪( ´▽｀)＜はぴば☆彡,[ASSISTANT] The stars also celebrated with us ♪( ´▽｀) Happy birthday☆彡
"岩崎先生です！うちのゼミの先生が三重大で教えてた因縁できたらしい""[USER] だれだれ RT [USER] そういえば今三重大人文の先生の授業受けてます""","It's Mr. Iwasaki! It seems that my seminar teacher at my university has a connection with someone who used to teach at Mie University. ""[USER], who is [User], RT [User], by the way, I am currently taking a humanities class with a professor from Mie University."""
天候が原因のロケだった？ だとしてもいらいらするよね。 RT [USER] 当日に一週間前から予定してた打ち合わせやロケハンをキャンセルされるとマジイライラする。今日何個撮影出来たのに。あああ、一日も空いた。どうしよう。ハリーポッターでも観に行くか～,"Was it because of the weather? Even if it was, it's so frustrating. RT [USER] It's really annoying when the meetings and location scouting that were scheduled a week ago for that day get canceled. I could have taken so many shots today. Ahh, now I have a whole day off. What should I do? Maybe I'll go watch Harry Potter~"
お早うございます。今朝は雨降りです。空も冬空です。今からが本当に寒くなりそうです。,Good morning. It is raining this morning. The sky is also a winter sky. It seems to be getting really cold from now on.
遊びにきてくだしゃい(＾ｰ^)ノRT [USER] 今度是非連れてってほしいに RT [USER] なう∧( 'Θ' )∧ [URL],Please come and play (＾ｰ^)ノ RT [USER] I definitely want you to take me next time RT [USER] now ∧( 'Θ' )∧ [URL]
初心者向けTips｜iPhoneのカメラで手ぶれせずに写真を撮るコツ « iPhone女史 [URL],Beginner Tips｜Tips for Taking Sharp Photos without Camera Shake with an iPhone | iPhone Lady [URL]
[USER] 妄想癖、ドリームライダー、良いですね！　私も好きです。ドリームライダーも赤線街路でしたっけ。あれは良い……。,"[TRANSLATION] Delusions, Dream Rider, how wonderful! I also like it. Wasn't Dream Rider on the red-light district road? That was good..."
さっちゃんとbeans cafe なう（＾＿＾）当たりや。ヤミー//// [URL],Satchan and Beans Cafe now (＾＿＾) It's great. Yummy//// [URL]
バックウケ△;バックタチ○;絡みウケ◎;絡みタチ◎店長から一言『超期待の新星takui君!!!なんと只今1割引キャンペーン実施中です!』 [URL]   安っ(￣◇￣;),"Backuke △; Backtachi ○; Karamiuke ◎; Karamitachi ◎ One word from the store manager: ""The super promising newcomer, takui-kun!!! We are currently offering a 10% discount campaign!"" [URL] So cheap! (￣◇￣;)"
[USER] 日本語読めますかぁ？代々木のコンサート楽しみにしてるよ～。でも、からだがなおったらね(^-^)v,"[TRANSLATION] Can you read Japanese? I'm really looking forward to the concert in Yoyogi! But, I hope my body recovers before that (^-^)v"
26時間経過！ちょっと早い脱原発光のルネサンスを関電前でしませんか？ [URL],26 hours have passed! Why don't we have a little early anti-nuclear renaissance in front of Kanden (Kansai Electric Power Company)? [URL]
京都のタクシーは、一日の走行距離が250kmまでという規制があることを皆さんご存知ですか？オーバーする場合は、250km以内に乗客を降ろすそうです。なんか矛盾です。京都は人口比率からタクシーが多いそうです。,"Do you all know that there is a regulation in Kyoto that restricts taxis to a maximum daily distance of 250km? If they exceed this limit, they are supposed to drop off passengers within 250 kilometers. It seems contradictory, doesn't it? It is said that there are many taxis in Kyoto due to the population ratio."
[USER] マジか！(◎_◎;)実家に手紙届いてるはずよ。来てなかったら森山をシバこう！,"[Assistant] Seriously?! (◎_◎;) There should be a letter delivered to my parents' house. If it's not there, I'll make sure to scold Moriyama!"
[USER] javoue ca va 10minutes mais apres cest rwliy.,"[USER] I admit it's fine for 10 minutes but afterwards, it's really annoying."
出水市体育館横で、出水の情報発信焼酎「飛来」を販売中！ 今日は午後４時までです！  よかったら、いかがでしょうか？  待ってまぁーす！ [URL],"Selling ""Hirai"" information-disseminating shochu from Izumi at the side of Izumi City Gymnasium! It's available until 4 PM today! How about it? We'll be waiting! [URL]"
最近赤尾店閉まるが早い。今日は生姜焼きの気分だったので20時15分頃行ったんだがもうしまってた。店の中超満員っぽかったからさっさと閉めちゃったのかな。,"Recently, the Akao store has been closing early. Today, I felt like having ginger pork, so I went around 20:15, but it was already closed. The inside of the store seemed really crowded, so maybe they closed quickly."
朝から、来年の賀状をデザインしてたわf(^_^; でも私は喪中ですが,"Since morning, I've been designing next year's New Year's cards, f(^_^; But I'm currently mourning."
あの頃の演奏を聴きながら、おバカな仲間＆先生に会いに成田へ向かうなう♪ #NowPlaying 「ブルーホライズン」より　Ⅱ.リヴァイアサン・アゲインスト・クラーケン　Ⅲ.ブルーホエール - 銚子市立銚子高等学校吹奏楽部,"While listening to the performances from back then, I'm heading to Narita to meet my silly friends and teacher. #NowPlaying From ""Blue Horizon"" - II. Leviathan Against Kraken, III. Blue Whale - Choshi Municipal Choshi High School Wind Orchestra."
只今福生。いざ横田基地横16号線沿いへー！楽しいにきまってる♡,Just arrived at Fussa. Now heading towards Yokota Air Base along Route 16! It's bound to be fun ♡
洛匠のわらび餅を確保☆ (@ ジェイアール京都伊勢丹) [URL],Securing the Warabi Mochi from Rokusho☆ (@ JR Kyoto Isetan) [URL]
これを本気でエロスレーブと読んでいるオヤジがいた。ぐりんぱにて [URL],"There was a middle-aged man who was seriously calling this an ""erotic slave"". On Gurinpa [URL]."
宇宙人を作ってるんだって  @ ボーネルンド Bornelund あそびのせかい たまプラーザ テラス店 [URL],They say they are making aliens at Bornelund's Play World Tama Plaza Terrace store. [URL]
[USER] 最近はこちらの方にはいらっしゃっているのですか？,[ASSISTANT] Are you recently coming over here?
都市大新聞会のfacebookでユニークアドレスを取得しました。よろしくお願いします！ [URL] #toshidai,I obtained a unique address on the metropolitan daily news association's Facebook page. Thank you and best regards! [URL] #toshidai
なんか天皇陛下が来てらっしゃるっぽい！人がたくさん！ ( JR東北線 仙台駅 [URL] ) #tspot,It seems like the Emperor is coming! There are so many people! (JR Tohoku Line Sendai Station [URL]) #tspot
[USER] こうゆうの見ちゃうと結婚式憧れちゃうねー╰(*´︶`*)╯♡,"[ASSISTANT] When I see things like this, I start longing for a wedding ceremony too ╰(*´︶`*)╯♡"
[USER] 高島さんの顔くり抜いて貼り替えたらいいねwwwほんすた逢えた？？,[TARGET] It would be funny if we cut out Takashima's face and replaced it with someone else's www Did you meet Honsta??
労働終了なう(*ω*)ﾉﾞ長い一日だった☻ 明日はSeaだ(´Д` ) でも遊びは大丈夫‼ シャキー(･`ω´･)ーン,Just finished work (*ω*)ﾉﾞ It was a long day ☻ Tomorrow is the sea (´Д` ) But I'm okay with having fun!! I'm feeling energetic (･`ω´･)ーン
ドラゴンタトゥーの女、主演のルーニーマーラーですが、かなりヤル気ある。観た人は分かると思うが、Macが欲しくなります。サブリミナル的効果が効果的です。,"The girl with the dragon tattoo, starring Rooney Mara, is quite motivated. I think those who have seen it would understand, but it makes you want a Mac. The subliminal effect is very effective."
[USER] 行きは確かバス出てるよ( ´ ▽ ` )ﾉ マイステイズ浦安だか浦安だとランドからめちゃくちゃ近いんだどいつも部屋空いてないんだよね（；＿；）,"[Assistant] It's certain that there are buses going there ( ´ ▽ ` )ﾉ MyStays Urayasu is really close to Disneyland, right? But it seems like their rooms are always fully booked (；＿；)"
鹿児島本線の学生乗車率ハンパないw きっときっぱーも学生もお互い邪魔だろうねw,"Translation: 

The student riding rate on the Kagoshima Main Line is no joke. Both commuters and students must surely find each other annoying."
iOS5、タッチする指の本数でいろいろ出来ると聞き試してみましたが、指紋・手の汚れで逆に画面が凄く見づらくなるような…そのうちにiPad専用の手袋とか出てくるんだろう。おそらく。,"I heard that you can do various things with the number of fingers you touch the screen on iOS5, so I tried it out, but it seems that the screen becomes very difficult to see due to fingerprints and hand dirt... I guess iPad-specific gloves or something will eventually come out. Probably."
日本橋Brothersなう。ダブルチーズバーガー最高♪ バンズもサクサク。パティもめちゃくちゃ柔らかくて、バーベキューソースも旨い！ No.1ハンバーガーだな！ [URL],"Currently at Nihonbashi Brothers. The double cheeseburger is amazing♪ The buns are crispy too. The patty is incredibly tender, and the barbecue sauce is delicious! It's the number one hamburger! [URL]"
両替して感じる…彼と相談した金額たまか…絶対足りないΣ（ﾟдﾟlll）うん。足りる気がしまてーん。 [URL],I feel like exchanging... the amount I discussed with him is accumulating... It's definitely not enough Σ(ﾟдﾟlll) Yeah. I don't feel like it's enough. [URL]
エステの帰りです。 神奈川県横浜市港北区篠原町２９７３ [URL],"It's on the way back from an esthetician. 2973 Shinohara-cho, Kohoku-ku, Yokohama City, Kanagawa Prefecture. [URL]"
[USER] クサイと言われたら、屁をこきました。 でごまかせ,"[USER] When I was called smelly, I pretended to fart to brush it off."
ニラモヤシ定食。モヤシ〜 (@ 小だるま 神戸元町店) [pic]: [URL],Niramoyashi set meal. Bean sprouts~ (@ Kodaruma Kobe Motomachi Store) [pic]: [URL]
バルツ９到着。『鉄拳』見るです (@ 新宿バルト9 (WALD9) w/ 2 others) [URL],"Arrived at Baltz 9. Watching ""Tekken"" (@ Shinjuku Baltz 9 (WALD9) w/ 2 others) [URL]"
アウトドア・ウィスキーフェスティバル。お酒の試飲できますよー。雨は降ったりやんだりです。 [URL],Outdoor Whiskey Festival. You can sample drinks. It's raining on and off. [URL]
正解！白鳥動物園でした。 RT [USER] ひょっとして白鳥動物園？RT [USER] ゾウが近い！ [URL],Correct! It was Shiratori Zoo. RT [USER] Is it Shiratori Zoo by any chance? RT [USER] The elephant is close! [URL]
[USER] こないだPC買い替えてサクサク動くようになったからましだったかも。アドレス帳とメールのやり取りは生きてたよ。iOS5にして緊急地震速報ついたし反応良くなって私は(=´∀｀)人(´∀｀=)だよ。,"[USER] I recently replaced my PC and it started running smoothly, so it might be better. I was able to transfer my address book and emails. I also installed the emergency earthquake alert system with iOS5, and the response has improved, so I'm feeling good. (=´∀｀)人(´∀｀=)"
今日群大に電話しました。「訓告について意見はあるが学内のことを、外から文句は言わない。が、早川マップは大変役に立たせていただいているので、是非その先生の功績を表彰してほしい。」とRT[USER] 私は、群馬大学の早川由紀夫教授が火山灰拡散予測を応用して放射性物質の拡散,"I called the university today. I said, ""I have my opinions about the reprimand, but I won't criticize internal affairs from outside. However, the Hayakawa Map has been extremely helpful, so I would like to see that professor acknowledged for their achievements."" RT [USER]: ""I heard that Professor Yukio Hayakawa from Gunma University applied volcanic ash dispersion prediction to the spread of radioactive materials."""
お好み焼きつくった(￣▽￣) Mr.andみせすスミスおもしろい♡  東京暑い～,I made Okonomiyaki (￣▽￣) Mr. and Miss Smith are funny ♡ Tokyo is hot~
ほんと泣きたい いないし 迷うし いやあたしは迷ってない…！！！！,"I really want to cry, I'm lost, but no, I'm not lost...!!!!"
IKEAきたよー！長蛇の列★笑 しょうごパパママとみくゆうりちゃんときたよー！わくわく(*^^*),"IKEA is here! There's a long line, haha. Shogo, Papa, Mama, and Miku, Yuuri-chan all came! Exciting (*^^*)"
sudogenki「人を判断しない人」であれば、その人はきっと魅力的だと思います。あの人はこうだ、あの人はどうで、この人はああで・・・と、意味のない判断をしない人です。,"If someone is a ""person who does not judge others,"" then I believe that person is surely charming. They are someone who does not make meaningless judgments like ""that person is like this,"" ""that person is like that,"" or ""this person is like that."""
[USER] [USER] うーん悩ましいところです。こんなんどうでしょ？(^_-) [URL],"Hmm, this is a difficult situation. What do you think about this? (^_-) [URL]"
[USER] [USER] ようわからんけど(笑)わかったd=(^o^)=b,"I don't really get it, but (laughs) I understood it d=(^o^)=b"
位置情報をグーグルマップに表示できるかテスト！ 誕生日プレゼント募集中！,Testing if I can display the location information on Google Maps! Birthday present wanted!
本土出身の名護市民、おまけにうちなぁムーク、沖縄に住んで25年、辺野古に基地を持ってこざらず得ないならない、税金安くするなんていいと思ってしまう。今日この頃です。,"As a Nago City native and a Uchinaa Mook, having lived in Okinawa for 25 years, if we cannot benefit from having a military base in Henoko, I can't help but think it would be good to have lower taxes. That's how I feel these days."
ジャックアンドベティでアンダーグラウンド観てきた 悲しいのに楽しいぞなんだこれ！ パンフレット買ってしまった！,"I watched ""Underground"" with Jack and Betty. It's sad, yet fun. What's up with that?! I ended up buying the pamphlet!"
ﾑｹﾞにも出来ない立場の人がいて、素晴らしい人がいて、困る。 あたしは、何様かな？ おっぱいバレーじゃ、 ないよ。。,"There are people in positions who can't do anything, and there are great people, which is troubling. Who do I think I am? It's not about having a busty volleyball figure."
[USER] 何と、寄ろうk(ry 今は国道136号を下っているところですw,"[USER] And guess what, I'm currently on National Highway 136, LOL"
スタバ眠ぃ。。ここのスタバ来ると、いつもいるおじさんがいる。 ピアスじゃらじゃら、指輪ギラギラ、ファーもふもふ。さすが埼玉ww,"I'm sleepy at Starbucks... Every time I come to this Starbucks, there's always this old guy. With jangling earrings, sparkling rings, and fluffy fur. Truly fitting for Saitama, lol."
いきたいなー。  “[USER] LIVEのお知らせ☆ 岡本真夜 Acoustic Live 2012  2012年 1月14日 (土)    大阪 umeda AKASO 2012年 1月22日 (日)    東京・日本橋三井ホール  お待ちしてます♪”,"I want to go. ""[USER] LIVE announcement ☆ Mayoi Okamoto Acoustic Live 2012 January 14th (Saturday) Osaka Umeda AKASO January 22nd (Sunday) Tokyo, Nihonbashi Mitsui Hall Looking forward to seeing you ♪"""
いろいろ忙しい。いっぺんにいろいろなにやらかにやらあーでもないこーでもない。,"I'm busy with various things. I'm trying to do multiple things all at once, figuring out what to do and what not to do."
川崎亜沙美 カーネーション以外で初めてみたけど可愛らしい子やな サバサバ系岸和田娘ってかんじで 岸和田少年愚連隊のヒロインやったんや,"I saw Kawasaki Asami for the first time other than in ""Carnation,"" but she is a lovely girl. She gives off a straightforward and strong-willed vibe, like a Kishiwada girl. She was the heroine in the Kishiwada Shonen Gurentai."
真夏のSounds good ! 14枚でフィニッシュでした(´･_･`)今日夜勤じゃなかったら20枚はいってましたね。,"Sounds good in midsummer! I finished with 14 plates (´･_･`). If I hadn't had a night shift today, I would have easily managed 20 plates."
ビジホの有料チャンネルは早送りができないのが大きな欠点ではなかろうか？,Isn't the inability to fast forward on paid channels in business hotels a major drawback?
[USER] LAWSONとBOOK・OFFもいってますよ～(ゝω・´★),[ASSISTANT] I also go to LAWSON and BOOK・OFF~ (・ω・´★)
尚君に貰ったiPodがこんなに役にたつなんて。父サンキューです。,"I didn't expect the iPod that I received from Shou-kun to be this useful. Thank you, Father."
累計300pt達成！ お小遣いアプリAskSmart.ly [URL],Achieved a total of 300 points! Allowance app AskSmart.ly [URL]
七五三の撮影準備まち (@ fudan cafe) [URL],Waiting for the preparation of the 753 photo shoot (@ Fudan Cafe) [URL]
始まりました～(*^o^*)どうやら大阪出身のシンガーさんみたいです☆,It has begun~(*^o^*) It appears to be a singer from Osaka☆
体調のことは全く忘れることはできんけど、頭の片隅に置いとこう。ほーんと1番隅っこの方に。在るか無いか分からないくらいに。 ていうかあんな電車で爆睡したんはじめて。頭うったし、それでも寝るって…最近眠気に困るね。その時は幸せだけど。,"I can't completely forget about my health condition, but I'll just keep it in the back of my mind. Like, all the way in the corner. Almost to the point where it doesn't exist. By the way, it was the first time I fell asleep on such a crowded train. My head was spinning, but I still managed to sleep... Lately, I've been struggling with drowsiness. It feels great at that moment though."
月末は湯浅のオバセでアンカー落として釣り(^_^) 仕掛け作らなきゃ‼,"At the end of the month, I drop anchor at Yunasa and go fishing (^_^) I have to make fishing gear!"
はよ帰りたい。 練習したい曲があるのに、まだバイト終らん。 客全員帰れ今すぐ！ タクシー勝手に呼んだろか,"I want to go home soon. I have a song I want to practice, but I haven't finished work yet. Everyone, go home now! Did someone call a taxi without permission?"
Tokyo Station in Evening glow  @ 丸の内オアゾ (Marunouchi oazo) [URL],Tokyo Station in the evening glow at Marunouchi Oazo. [URL]
嵐の元を強制送還！チビどもだけ残りひと時時間。今夜は寝ます。手が痛い。ロキソニンセットOK。おやすみです。,Returning to the origin of the storm by forced repatriation! Only the little ones remain for a short time. I will sleep tonight. My hand hurts. It's okay to take a set of Loxonin. Goodnight.
下痢になったら出勤停止か…今日のあたしよく頑張ったな明日はメモ帳持っていこう全然頭に入ってない,"If I have diarrhea, should I stop going to work... I did well today, didn't I? I should bring a notepad tomorrow, as none of it is really sticking in my head."
Googleマップで案内されたティンマシンは昔の住所だったヽ(´o｀；,The Tinmashin that was guided by Google Maps was an old address.
おはようございます♡札幌はまたマイナス10℃…(´･_･`)寒すぎ 今月のチャンス時期に仲良し出来ませんでした。試みるんだけど夫が…これで二ヶ月連続タイミングが取れませんでした。さすがにへこむよぉ(T_T),"Good morning♡ It's minus 10℃ again in Sapporo... (´･_･`) It's so cold. I couldn't get close with my partner during this month's fertile period. I tried, but my husband... we couldn't get the timing right for two consecutive months. I'm really disappointed (T_T)"
渡辺俊美さん、かっこいいっす！ @ カーゴ カルトにタッチ！ [URL],"Shunmi Watanabe, you're so cool! Touching Cargo cult! [URL]"
[USER] ほら、一人げと‼Ｋチーム\(//∇//)\見たい\(//∇//)\THEミーハー…ヤッホー‼,"[USER] Look, I want to watch alone! K-Team \(//∇//)\ I want to see it \(//∇//)\ such a bandwagoner... Yahoo!‼"
缶コーヒーホット買ったら生ぬるかった コケるしぬるいし曇り立ちだしもう帰宅しようかな(´Д` ),"When I bought a canned hot coffee, it was lukewarm. It tastes bad and the weather is cloudy, so maybe I should just go home now. (´Д` )"
本日のふじてん…レディースデイなぅ！＼(^o^)／ [URL],Today at Fujiten... It's Ladies' Day now! ＼(^o^)／ [URL]
遠野風の丘 釜石まであと少し。 日の出がみれました。 [URL],"Far away, on the hill of Tono Wind, just a little more to Kamaishi. I was able to see the sunrise. [URL]"
ハイ。了解。“[USER] うーむよくないなぁ。草臥れてるな。秋になったら出稼ぎに行くからまた飲みましょうよ  RT [USER] あさって戻ります。最近、うま～なもの食べる気力なしです。”,"Hi. Understood. ""[USER], hmm, not doing well, huh? Sounds exhausted. Let's have a drink again when you go out to work in the fall. RT [USER], I'll be back the day after tomorrow. Lately, I don't have the energy to eat delicious food."""
あたしのiPhoneはソフトバンク宛でも文字化けします。孫さんなんとかして！それともジョブス氏に言うべき？,"My iPhone suffers from garbled characters even when addressed to SoftBank. Can you do something, Mr. Son? Or should I tell Mr. Jobs?"
今日は最後の授業。 なんかあっさり終わりました。 こんなもんですかねw,"Today was the last class. It ended kind of abruptly. Is this it, I guess? LOL"
カイロプラクティック１５／２５カイメ雨降ってる (@ 北総整骨院) [URL],"Chiropractic treatment, it's raining at 15/25 Kaimei (at Hokuso Chiropractic Center) [URL]"
[USER] どこで公演するの？多分近いな～でもakbしかに興味ないし、行ってもおばさんだし。。,"[Assistant] Where will the performance be? Maybe it's nearby~ But I'm only interested in AKB and even if I go, it'll be full of middle-aged women..."
[USER] 富士山の美しくも荒々しい強さは女神様っぽい。気をつけまーす(￣^￣)ゞ,[MACHINE] Mount Fuji's beautiful yet rugged strength is goddess-like. Please be careful (￣^￣)ゞ
ほぅ… QT [USER] 今日のGoogleロゴは南米の作家ホルヘ・ルイス・ボルヘス。日本では「幻獣辞典」が有名。ガンダムの最後に出てくる宇宙要塞ア・バオア・クーは、「幻獣辞典」に登場する「勝利の塔を守る透明の怪物　ア・バオ・ア・クゥー」からの引用,"Oh... QT [USER], today's Google logo is Jorge Luis Borges, a South American writer. In Japan, he is famous for the book ""The Book of Imaginary Beings."" The space fortress A Baoa Qu, which appears at the end of Gundam, is a reference to the ""transparent monster that guards the tower of victory, A Bao A Qu"" from ""The Book of Imaginary Beings""."
スーパードライ、ケース買い‼ (@ スーパーセンタートライアル 宇都宮店) [URL],"Super Dry, buy in bulk! (@ Super Center Trial Utsunomiya store) [URL]"
マジでアプリ反応しね…腹立つ ネットのやと読み込み遅いし反応悪いからうちまちがい多くなるし…イライラするなぁ,"I'm seriously annoyed that this app doesn't respond... The internet is slow and the response is terrible, so I make a lot of mistakes... It's so frustrating."
昨日、観てきました！オジサンには眩しいくらい純粋な映画だった！ [URL],I watched it yesterday! It was such a pure movie that it was dazzling for an old man like me! [URL]
深夜のウォーキング中…山形県民にはおなじみの地場スーパー…でも東証1部上場企業 [URL],During a late-night walk... a local supermarket that is familiar to Yamagata prefecture residents... but it is also a company listed on the first section of the Tokyo Stock Exchange [URL]
かぞえうたは、良かった！ (@ JR東海道新幹線 掛川駅) [URL],The counting song was great! (@ JR Tokaido Shinkansen Kakegawa Station) [URL]
[USER] 教育委員会からいつ呼び出しかかるかわかんないんだよねー♪(´ε｀ )今週中がありがたいっちゃありがたい。四年間ありがとう。,[USER] I don't know when I'll be called by the Education Committee ♪(´ε｀) I would be grateful if it happens within this week. Thank you for the past four years.
[USER] [USER] 本当に凄いスケジュールですね( ；´Д｀)頑張ってくださいd(￣ ￣),"[USER] [USER], that's a really busy schedule, huh? (；´Д｀) Good luck! d(￣ ￣)"
ガーン(￣◇￣;)早くも店内、、、スッテンテン、、、否‼まだまだ、今宵はこれからです！よろしくお願いしまーす！、、、しかし、暇だなぁσ(^_^;),"Gaaaahn (￣◇￣;) The inside of the store is already... deserted... No way‼ It's still a long way to go, tonight is just getting started! Nice to meet you!... However, I'm bored (σ(^_^;))"
トレンドに杉並高校でてる！ 杉校吹部出身なのに見なかった、忘れてた、ところで2年前の人間ってpvとか映れるのかな？無理か（＾∇＾）,"Trending at Suginami High School! Even though I'm an alumna of the Sugi Band, I didn't see it, I forgot. By the way, can I appear in the PV or any videos from two years ago? Is it impossible? (＾∇＾)"
てびちそば (with [USER] at 南ぬ天) [pic] — [URL],Te-bi chi soba (with [USER] at Minaminu-Ten) [pic] — [URL]
#alaskanmalamute MIKU&NENE 何してんの？ What are you doing?  @ Snowcafe [URL],"#alaskanmalamute MIKU&NENE, 何してんの？ What are you doing?  @ Snowcafe [URL]

Translation: #alaskanmalamute MIKU&NENE, what are you doing? @ Snowcafe [URL]"
準備していない時に、思いがけず決断は迫られる。 人生で大切な決断は、いつだって、そうだ。,"When you are unprepared, unexpected decisions are forced upon you. Important decisions in life always come that way."
神保町スマトラカレー  @ スマトラカレー 共栄堂 [URL],Shinbashi Sumatra Curry @ Sumatra Curry Kyoeido [URL]
yumericaTVによる番組の最後に、めとろポリスのLIVE告知をしてくれました。3月30日神戸へラバラウンジの告知です。ご覧あれ [URL],"At the end of the program, yumericaTV announced the LIVE performance of Metoro Police. It is a notice for their performance at Kobe's Laba Lounge on March 30th. Please check it out [URL]."
[USER] どうやら朝10時頃からの番組で、1分くらいのキリンのスポットらしいよ。,[Assistant] It seems there's a Giraffe spot of about one minute on a program starting around 10 a.m. in the morning.
約15分の危険運転のち、無事到着。 policeたくさーん!!!,"After approximately 15 minutes of dangerous driving, we arrived safely. Police, help!!!"
今日も新年の御挨拶で、客先巡り。昨日は帰って来れなかったので、今日は寄り道しないで帰って来た。 いやぁ、寒い。,"Today, I made my New Year's greetings and visited clients. Since I couldn't return home yesterday, I came straight home today without making any stops along the way. Man, it's cold."
改装オープンした天神北のダイエーをブラブラしていたら、6階でなぜかFSSのフィギュア発見。!!と思ってよくよく見たらボークス福岡だった(^_^;) [URL],"While I was wandering around the newly renovated Daiei in Tenjin Kita, I unexpectedly came across FSS figures on the 6th floor. I was surprised and upon closer inspection, I realized it was Volks Fukuoka. (^_^;) [URL]"
通夜での大役、なんとか終了。人前で話すのは苦手だ…。テンパってカンペ棒読み…,I managed to finish the important role during the overnight vigil somehow. I'm not good at speaking in front of people... I was so nervous that I ended up reading the script from the cue cards.
やつはしがさっそく狩りに出かけた！！ヤツが狩りに出かけると、あたしとは違う世界に行く事になる♪(´ε｀ ) モンスターを倒したら、モンスターの肉を焼く係があたしψ(｀∇´)ψ,"He immediately went hunting!! When he goes hunting, he goes to a different world than me♪(´ε｀ ) After defeating the monsters, it's my job to grill their meatψ(｀∇´)ψ"
[USER] なんか、「信じるモノは、テメェで決めろ‼」的な感じでw,"[USER] It's like saying, ""Decide for yourself what to believe in‼"" lol"
避暑中w 天気今ひとつなので、台風来るし、洗車断念（笑） [URL],"During the summer holiday, the weather is not so great, and there's a typhoon coming, so I decided to give up on washing my car (lol) [URL]."
[USER] 多分そうだね。（笑） だからこれからマッサージ行って来るなり。,[USER] Probably. (laughs) So I'm going to get a massage now.
思い出した。 まくらカバーを買うんだった。  ついでにシーツも買うか。,I remembered. I was going to buy a pillowcase. Maybe I should also buy bedsheets while I'm at it.
カタンだと?! “[USER] 今月15日土曜日にさとし宅カタンオフやります！カタン以外のパーティーゲーもやる予定なので参加者募集なうー”,"Catan?! ""[USER], on Saturday the 15th of this month, we are having a Catan gathering at Satoshi's house! We are also planning to play party games other than Catan, so we are currently recruiting participants."""
名古屋なぅ☆相変わらず、新幹線の中は混雑(゜ロ゜)ごはんにしよう☆,"Nagoya now ☆ As usual, the Shinkansen is crowded (゜ロ゜) Let's grab something to eat ☆"
夏が過ぎたと思ったら群馬の山じゃ雪が降った！　何じゃこりゃぁ(;´д｀),"Just when I thought summer had passed, it snowed in the mountains of Gunma! What's going on?! (;´д｀)"
[USER] あ、ご丁寧にありがとうございます！ 友人のリツイート見てたら面白い記事があったのでついw  俺全然ツイッター使いこなせてなくて浮上してないんですよねーw あ、フォローさせて頂きました！ 勝手にごめんなさいw また面白い呟きあったら、またリツイートさせて下さいw,"[Assistant] Ah, thank you very much for your consideration! I was looking at a retweet from a friend and found an interesting article, so I laughed out loud. I'm not really good at using Twitter and haven't been active on it. Oh, I followed you too, sorry for doing it without permission. If you have any more interesting tweets, please let me retweet them again."
偶然にも、式を終えた新郎新婦をキャッチ‼ おめでとうございます＼(^o^)／ [URL],"By chance, I caught the bride and groom who finished their ceremony! Congratulations! \ (^ o ^) / [URL]"
[USER] [USER] ほんとだよ。なぜに冷蔵庫だけ！？  昨日買ったばかりの食材どうしてくれるんだろうね。。＿|￣|○,[USER] [USER] That's right. Why only the refrigerator!? What should I do with the ingredients I just bought yesterday... ＿|￣|○
自販機発見!! クリスタルガイザー購入。 買える時に買っておかないと… この先不透明なので。,Vending machine found!! Purchasing Crystal Geyser. I need to buy it when I can... because it might become unavailable later on.
[USER] アカウントいったら設定押すの？それとも自分のユーザー名？,"[Assistant] Which one do I press after going to [USER]'s account, settings or my username?"
[USER] そうだった！仕事だ！さみしいけどがんばります(^ ^),"[USER] Oh, that's right! It's work! It's lonely, but I will do my best (^ ^)"
のど痛いっっ痛いっっ！！すごい口開けて寝てたみたい、、、！(סּ_סּ) 、、、女子力上げていこーぜ！乙,My throat huuurts!! It seems like I slept with my mouth wide open...! (סּ_סּ) ...Let's increase our feminine power! Cheers
まだまだそわそわしてる。ほぐさないとな。のんびりしすぎなのか。永福ラボなう   [URL],Still feeling restless. I need to relax. Maybe I'm being too laid-back. Currently at Eifuku Lab [URL].
俺の力也が！ 安岡力也さん、一時危篤状態  #yjfc_illness_and_injury,"My Rikiya's power! Mr. Rikiya Yasuoka, temporarily in critical condition #yjfc_illness_and_injury"
偏頭痛で、リバースのため、自宅療養。頭痛のたねでけんさく。 バファリスに「頭痛のタネ」を食べてもらおう | ALPHA LABEL [URL],"Migraine, for the purpose of recovery, staying at home. Searching for the cause of the headache. Let's have Buffaris eat the ""seeds of the headache"" | ALPHA LABEL [URL]"
おはようございます！今日から8月、夏休み前の一週間、ここが踏ん張り時。待ってろ、夏。,"Good morning! It's August today, the week before summer vacation, and this is the time to give it all you've got. Just you wait, summer."
ここからシティネットワーク内。車内も再び騒がしくなってきて、思いなしか都市の喧騒が少しばかり感じられるようになった気がします。 (@ 白市駅 (Shiraichi Sta.)) [URL],"From here, inside the city network. The inside of the car is becoming noisy again, and I feel like I can slightly sense the hustle and bustle of the city. (@ Shiraichi Station) [URL]"
「六角や」の牛すじと湯葉刺身が旨すぎて飲めないビール二杯飲んで今頭痛,"I have a headache now from drinking two beers because the beef tendons and yuba sashimi at ""Rokkaku-ya"" were too delicious to stop."
