sentences,translated
リアラジ収録会場と思われる現場  @ イオンモール高崎 [URL],Scene believed to be the recording location for a radio program @ AEON Mall Takasaki [URL]
[USER] おろぽかーん(°Д° )wwめちゃくちゃ楽しかったです！そしてどうやら全員大学3年生らしいです！年近すぎかっこよすぎでなんかもうぽかーんでした(°Д° ),"[ASSISTANT] Oropokaaan (°Д° )ww It was so much fun! And it seems like everyone is a third-year university student! They all seem too cool and close in age, it just blew my mind (°Д° )"
うどんなう (@ 横浜ワールドポーターズ (Yokohama World Porters) w/ 3 others) [URL],Udon now (@ Yokohama World Porters with 3 others) [URL]
ひさこの性欲が爆発する危険性は【100％】理性が完全崩壊しました！みんな逃げて〜！ t.co/6LORAnK  ﾌﾞ━━｡: ((*′艸`)) :｡━━ｯ!!!!! リアル∵ゞ(´ε`●) w!! [URL],"Hisa's sexual desire is at a dangerous level [100%], and their rationality has completely collapsed! Everyone, run away~! t.co/6LORAnK  ﾌﾞ━━｡: ((*′艸`)) :｡━━ｯ!!!!! Real ∵ゞ(´ε`●) w!! [URL]"
到着!! (@ 海の駅 ぷらっとみなと市場) [pic]: [URL],Arrival!! (@ Umi no Eki Platto Minato Market) [pic]: [URL]
[USER] [USER] てらちゃん、なんか暗いけど、どうしたん？笑,"[TARGET] [TARGET], Tera-chan, why do you look down? What happened? Haha"
まぢで今朝の暑さレベルは異常。今の時間からこれはあかんやろ… (@ 行田駅) [URL],"Seriously, the level of heat this morning is abnormal. It's not good at all for it to be this hot at this time... (@ Iwatsuki Station) [URL]"
羽根つき餃子を皮から作る！台湾では小学生から作るんだって。#台湾料理教室,Making gyoza with feathered edges from scratch! They say even elementary school students learn how to make it in Taiwan. #TaiwaneseCookingClass
[USER] おーおー (掛川市/静岡県,"[USER] Oh-oh (Kakegawa City, Shizuoka Prefecture)"
ラフェスタプリマベラ あご  @ The Westin Miyako,La Festa Primavera Ago @ The Westin Miyako
モノノフの方々のツイートが深夜に多い気がするのは気のせい？#momoclo,Is it just my imagination that Mononofu's tweets are more frequent late at night? #momoclo
北陸自動車道 有磯海SA (下り / 新潟方面)にタッチ！ [URL],Touch the Ariosu Sea Service Area on the Hokuriku Expressway (downward / towards Niigata)! [URL]
おはようございます。やっと週末、でも明日からは連休。とにかく今日１日、暑さに負けず頑張りましょう。,"Good morning. Finally, it's the weekend, but starting tomorrow we have a consecutive holiday. Anyway, let's do our best today to not be defeated by the heat."
後ろの女子が褒めあっている(´･_･`) 女子って大変(´･_･`),The girls in the back are complimenting each other (´･_･`) Being a girl is tough (´･_･`)
[USER] では、うちの息子はダブルってことですね(^_^;)AB型です(笑),"[USER] Well, it means that my son is a Gemini sign (^_^;) He is AB blood type (laughs)"
越後湯沢なう！ #おはようとかおやすみリプ単純に嬉しいって人rt,"Nagano Yuzawa now! RT if you simply feel happy about ""good morning"" or ""good night"" replies."
名鉄特急なーう。名古屋まで30分^^ (@ 新鵜沼駅 (Shin-Unuma Sta.)) [URL],Meitetsu Express now. 30 minutes to Nagoya^^ (@ Shin-Unuma Station) [URL]
天領の里NOW、風が気持ちいい！この時間になるとライダーが既に6人、内ハーレーダビッドソンは3台。 [URL],"Tianriyo Town NOW, the wind feels great! There are already 6 riders at this time, with 3 of them riding Harley-Davidsons. [URL]"
息子と、銭湯へ♪( ´▽｀) (@ 湯の蔵ガーデン) [URL],"With my son, heading to the public bath ♪( ´▽｀) (@ Yunokura Garden) [URL]"
"そーっす！秋田は帰らないんだ！たっつは帰るの？""[USER] [USER] マイティパイセンすか、いいなー。秋田は帰らないんだっけ？""","Sure! Akita is not coming back! Are you coming back, Tattsu? ""[USER] [USER] Mytei Paisen, huh? That's nice. Isn't Akita coming back?"""
anitetsuの性欲の強さは【0％】うわっ…anitetsuの性欲、低すぎ…？ [URL]  (^_^;)＼(･_･) ｵｲｵｲそりゃあないでしょ,"The strength of anitetsu's sexual desire is 0%. Oh my... is anitetsu's sexual desire too low? [URL] (^_^;)＼(･_･) Oi oi, that's not right, is it?"
深く…もっと深く… QT [USER] ウテナ分が足りない それも黒薔薇のだ,Deeper... even deeper... QT [USER] is lacking in understanding of Utena. And it must be the black rose's fault.
相変わらず扇風機がほとんど品切れ。 (@ ヤマダ電機浜松中央店) [URL],"As usual, most of the electric fans are out of stock. (@ Yamada Denki Hamamatsu Chuo Store) [URL]"
日本行脚、城巡りの旅へ出発！ Departure! Travel around Japan to see Japanese heritage castles!,Departure! Embark on a journey to travel around Japan and visit heritage castles!
稲垣ゼミ−ちはるちゃんでおっきい雪だるまつくったよ [URL],Inagaki Seminar - We made a big snowman with Haru-chan [URL]
順天のオススメ定食o(^▽^)o カルビー定食‥‥‥‥800円 ホルモン定食‥‥‥‥750円 石焼ビビンバ定食‥650円 カルビー定食とホルモン定食には、サラダ、スープ、キムチ、ご飯が付いてます。ご飯はお代わり自由o(^▽^)o 是非、順天のオススメ定食を御賞味下さい♪,"Recommended set meals at Juntian o(^▽^)o:

- Kalbi Set Meal... 800 yen
- Hormone Set Meal... 750 yen
- Stone Bibimbap Set Meal... 650 yen

The Kalbi and Hormone set meals come with salad, soup, kimchi, and rice. Rice refills are free o(^▽^)o
Please try our recommended set meals at Juntian♪"
一仕事終えて涼む。 (@ コージーコーナー南大沢) [URL],Taking a break after finishing work. (@ Cozy Corner Minamiosawa) [URL]
SNSを上手くビジネスに活用して利益をあげる会社が徐々に出てきた。共通してるのは、プロモーションツールとしてではなくコミュニケーションツールとして、ビジネスモデル全体をリデザインしてる所かな。。,"Companies that are successfully utilizing SNS for business are gradually emerging. What they have in common is that they are redesigning their entire business model, treating SNS not as a promotional tool but as a communication tool."
D.Bで突っ込んだ話しよっか(笑) RT [USER] [USER] いいますね〜wwいいお話があればよろしくです,"Shall we talk about something fun in D.B? (laugh) RT [USER] [USER] That's right~ If you have any interesting stories, please share them."
ダンマルシェ ピッザめっちゃうまいアンド安い、go for it . [URL],"Danmarche pizza is super delicious and cheap, go for it. [URL]"
[USER] それまでにオリジナルアルバム頑張ると言ってました。今日配信曲『歌の中に不自由はない』と新曲も今日しました。あとは大半がカバーでした。やっぱAさんはオリジナルが1番。,"[ASSISTANT] A said that they would work hard on an original album until then. Today, they released a song called ""No Inconvenience in the Song"" and a new song as well. The rest were mostly covers. It seems that A's original songs are still the best."
ノムさんは野球のすべてを知ってますよ。赤星くんをドラフトで獲ったのもノムさん！“[USER] 野球を観てます。ノムさんの解説が的確過ぎる事と、後ろの看板デザインが色々あって観てて面白い。もちろん内容も。”,"Mr. Nomu knows everything about baseball. He's the one who scouted Akaboshi in the draft! ""[User] watches baseball. Mr. Nomu's commentary is too accurate, and it's interesting to see the various designs on the back sign. Of course, the content too."""
井の頭公園でカピバラさん♪ [URL]  35.701484,Capibara-san at Inokashira Park♪ [URL] 35.701484
いおりんのラビットパニック流れててあれ (@ エックス秋葉原1号店) [URL],Title: Rabbit Panic with Iori is streaming (@ X Akihabara 1st Store) [URL]
非常に分かり難い場所(^-^;　初めて来る方はこのGPSを頼りに来て下さいまし,"It is a very difficult place to find (^-^; If you are coming here for the first time, please rely on this GPS."
[USER] あいつヤバイなって言ってた(^ ^) ってか大丈夫か～(>_<),[ASSISTANT] [USER] was saying that person is dangerous (^ ^). Are you okay though? (>_<)
何故かこんなところに(^^; (@ 甲府駅 (Kofu Sta.) w/ 3 others) [URL],Why are you here of all places? (^^; (@ Kofu Station (Kofu Sta.) w/ 3 others) [URL]
今までボソボソしゃべっとった店員が大きい声だすようになっとる！ぎこちないけどよっぽどエエわ！ (@ とらのあな 三宮店) [URL],"The store clerk who used to speak in a muffled voice is now speaking loudly! It's awkward, but it must be good for something! (@ Toranoana Sannomiya Store) [URL]"
第二回clover work異業種交流会 | clover work [URL],Second Clover Work Cross-industry Exchange Meeting | Clover Work [URL]
[USER] 位置情報、さっきのtweetに載っけてありますよ〜,[ASSISTANT] The location information is included in the previous tweet~
安くなっていた！144!1 (@ キグナス セルフSUNステーション羽島) [URL],It became cheaper! 144!1 (@ Kignas Self-Sun Station Hashima) [URL]
昼休みは黒川紀章の作品の下で。天神ビルも素敵。  @ 福岡銀行 本店営業部 [URL],"During the lunch break, under the works of Kisho Kurokawa. The Tenjin Building is also lovely. @ Fukuoka Bank Head Office, Business Department [URL]"
人気No.2 ベジレッグ @ 覚醒的香辛料厨房　札幌スープカリー　Hot　Spice 札幌伏古本店に画像つきタッチ！ [URL],No.2 Popular Veggie Leg @ Awakening Spicy Kitchen Sapporo Soup Curry Hot Spice Sapporo Fukko Main Store with attached image! [URL]
関西圏は終電がかなり早い。せめてもう1時間だけでも、運行すればありがたい。消費も少し良くなる。,"In the Kansai area, the last train is quite early. It would be appreciated if it could operate for at least another hour. It would also improve the convenience for customers."
もはや懐かしい景色(笑)35.668099,The scenery is already nostalgic (laughs) 35.668099.
[USER] すやまさん～(ﾟ∀ﾟ)こちらこそよろしくお願いします☆残りの日々を楽しんでいきましょー♪,"[ASSISTANT] Hello, Suyama-san! (ﾟ∀ﾟ) Nice to meet you too! Let's enjoy the remaining days together and have fun♪"
黒豆ソフトクリームatフレッシュネスあさご。コレもまたんまぃ!!　(*´∀`)b [URL],"""Black Bean Soft Serve Ice Cream at Freshness Asago. This is also delicious!! (*´∀`)b [URL]"""
[USER] おはです～、んにゃ8時前なのに会社の人が来てないのが何というか…(￣◇￣;)。,"[Assistant] Good morning! It's almost 8 o'clock, but the people from my company haven't arrived yet. It's quite surprising... (￣◇￣;)"
今日もお腹がギュルギュルなのです。そんな今日も頑張っていきましょう。,"Today, my stomach is growling. But let's do our best, even on a day like this."
[USER] 50％50％... でも良い感じ！  好きな人できた？？,[USER] 50% 50%... but feels good! Have you found someone you like??
[USER] 雨大丈夫？ニュースで報道されてました、気を付けて下さいね,"[USER] Is the rain okay? It was reported in the news, please be careful."
今日はスンヨンが家に泊まるそうです((((；ﾟДﾟ))))))),It seems that today Sunyoung will stay overnight at my house((((；ﾟДﾟ)))))))
中華くらげ・チャーシュー・たっぷり野菜の玉子焼 (@ 梶平) [URL],"Chinese Jellyfish, Chashu, and Plenty of Vegetable Rolled Omelette (@ Kajihei) [URL]"
ラーメンゼロです。調味料は0のスープらしいです。味はもちろん 優 です！ [URL],"It's called Ramen Zero. The seasoning is said to have zero calories. The taste is, of course, excellent! [URL]"
今日の成果。カブトムシ♂2匹、コクワガタ♂５匹。何故か♀が１匹も捕れなかった…。,"Today's achievements: 2 male rhinoceros beetles, 5 male stag beetles. Strangely, couldn't catch even a single female..."
合併や政令市になることも､自立が一番の目標だという。その一方では､県や国からの補助金や交付金を口を開けて待っているのが現実である。これらを覚醒するには橋本市長の言うとおり、消費税の地方税化が何よりの妙薬である。,"The goal is to achieve independence, even through mergers or becoming a designated city. On the other hand, the reality is that they are eagerly awaiting subsidies and grants from the prefecture and national government. To address this issue, as Mayor Hashimoto suggests, the localization of the consumption tax is the ultimate remedy."
でもって、今日のラーメン。味が薄くて今三。作る店員も変わってたし、ダメだなここ   [URL],"And speaking of today's ramen. The taste was weak and not satisfying. The person making it was different too, so this place is no good. [URL]"
ホテル到着～☆雰囲気のいいとこ(´｀*)今日はこれからｽｷﾏｽｲｯﾁのliveなのですw,"Hotel arrival~☆ It's a nice place with a great atmosphere (´｀*) Today, we're going to a live show by Skimasuitchi, lol"
金曜日！がんばろー☆ (@ JR 山手線 上野駅 w/ 2 others) [URL],Friday! Let's do our best ☆ (@ JR Yamanote Line Ueno Station w/ 2 others) [URL]
[USER] f^_^;) …汽車なんですよぉ〜ぉ〜。…あっサイトーも北海道。北海道のＯ型夫婦でして…ばぁ〜っとした感じが、似てるんですわf^_^;),"[USER] It's a car, you know~ Oh, and it's also in Hokkaido. We are a couple from Hokkaido with blood type O... We have a similar spontaneous vibe, you know~ f^_^;)"
[USER] ファミリーで楽しめて良かったね～。次は3/10マブヤーショーがよみうりランドにて！よかったら、一緒に行きましょう♪,"[ASSISTANT] It was great that we enjoyed it as a family~ Next, on March 10th, there will be a Mabuya show at Yomiuriland! If you'd like, let's go together♪"
中間貯蔵施設。  @ リサイクル燃料備蓄センター(第1棟)建設現場 [URL],Intermediate Storage Facility @ Recycling Fuel Stockpiling Center (First Building) Construction Site [URL]
58号大謝名マクドナルド…店内使えないみたい。…ドライブスルー混んでる！,"McDonald's at 58th Street, Daisha-mae... it seems like the dining area is unavailable. ... The drive-through is crowded!"
宮間ナイスシュート‼追いついたらながれが日本に傾きつつある。セットプレーはでも要注意‼,"Miya's nice shot!! If we catch up, the flow will start to shift in Japan's favor. But we need to be cautious of set plays."
迷子にならないように。  @ 新宿駅 (Shinjuku Sta.) [URL],Be careful not to get lost. @ Shinjuku Station. [URL]
銀座コリド通りの「マルシェdeギンザ」に到着。 [URL] [URL],"Arrived at ""Marche de Ginza"" on the Corridor Street in Ginza. [URL] [URL]"
本日メンズパラダイスシュガーケインOpen\(//∇//)\  関係各社の方々ありがとうございました！！ そしてよろしくお願いします！！,"Today, Men's Paradise Sugar Cane is open \(//∇//)\ Thank you to everyone from the related companies!! And please take care of us!!"
カップルだらけの場所もあれば、男同士、女同士でだべってるところもある。なんとも不思議な錦糸町なり,"There are places full of couples, as well as places where guys and girls hang out separately and chat. It's truly a mysterious place called Kinshicho."
ままの誕生日～ (@ GRANDUO立川 w/ 4 others) [pic]: [URL],Mom's birthday~ (@ GRANDUO Tachikawa w/ 4 others) [pic]: [URL]
"マジでか。""[USER] 【速報】清水が元アーセナルのリュングベリと契約…本人が明かす [URL] via [USER] 超大物選手がJリーグに！！ #ArsenalJP""","Seriously? ""[USER] Breaking news: Shimizu signs with former Arsenal player Ljungberg... revealed by the player himself [URL] via [USER] A superstar player joins the J-League!! #ArsenalJP"""
[USER] たのしっみー☆てことでこれで確認で♪（ｖ＾＿＾）ｖ,"[USER] It's fun! With that, let's confirm it with this! (v^_^)v"
In my hometown. Another World Heritage.   @ 鹿苑寺 (金閣寺/ Kinkaku-ji/ Golden Pavilion) [URL],"In my hometown, there is another World Heritage site, the Kinkaku-ji, also known as the Golden Pavilion. [URL]"
ついに来てしまった。。。 (@ 那覇空港 (Naha Airport - OKA/ROAH) w/ 8 others) [URL],Finally arrived... (@ Naha Airport - OKA/ROAH) with 8 others) [URL]
aoziruさんが禁欲できる期間は【6秒】です。 [URL]  ってオイオイ,Aoziru-san can remain abstinent for a duration of 6 seconds. [URL] Oi oi.
本厚木のブラッキーズです。平日17：00～3：00　休日14：00～5：00からの営業になります。定休日は木曜日です。食事も出しておりますので、是非ご来店ください！ビリヤードやダーツの初心者の方も大歓迎！おひとり様での来店者も多いのでお店を遊びに来てください！！,"This is Blackies in Hon-Atsugi. We are open from 17:00 to 3:00 on weekdays and from 14:00 to 5:00 on holidays. We are closed on Thursdays. We also serve meals, so please come and visit us! Beginners in billiards and darts are also welcome! Many solo visitors come to our shop for fun, so please come and play at our establishment!"
[USER] まるごとソーセージパンの新しいチーズが入ったやつ食べた？,[ASSISTANT] Have you tried the new version of the sausage bread with added cheese?
遼は大乱調発進 平塚が首位 [URL] #yjfc_isikawa_ryo,"Liao starts with a major setback, Hiratsuka takes the lead. [URL] #yjfc_ishikawa_ryo"
同性からしゅんへ一言　「　八　方　美　人　や　め　ろ　」 [URL]    ぐはぁぁ！（つд；*),"Message from a same-sex individual to Shun: ""Stop being a people-pleaser."" [URL] Guhāā! (つд；*)"
おはようございます。快晴気持ちのいい朝です。[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER],Good morning. It's a pleasant and sunny morning. [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER]
[USER] お疲れ様です。今日は黒部さんお休みらしいので16時に来て頂ければOKです！,"[USER] Good job. It seems that Kurobe-san is off today, so it's fine if you can come at 16:00!"
ドーリからドライブスタートっ＼(^o^)／素敵な一日にしたいね(*^^*)★思い出にのこるような(^-^)v,"Starting the drive from Dori! Let's make it a wonderful day, don't you think? Making memories that will last (*^^*)★(^-^)v"
ヨシには氷属性・不気味な仮面をかぶっている・急に吐血するという厨二設定があります #chu2sti [URL],Yoshi has the ice attribute and wears a creepy mask. They have a chuunibyou setting where they suddenly start coughing up blood. #chuunibyou [URL]
[USER] おおおスゴイ！民謡言うより、ヨサコイか一世風靡←古！やねーヤッパリ共通言語はTVなのね。,"[ASSISTANT] Wow, amazing! Rather than traditional folk songs, Yosakoi or the hit sensation of the era! Indeed, the common language seems to be television."
[USER] 彼ら凄いね。。てか、アウェイ側で十人くらいでめっちゃ応援してた人達が一番凄かった！,"[Assistant] They're amazing, aren't they? Actually, the people who were cheering the most on the away side with about ten people were the most incredible!"
「タイタニック」“[USER] 乗った！　犯った！　沈んだ！　  #好きな映画の特徴を3つ言って当ててもらう  #eiga  #映画”,"""Titanic"" ""[USER] boarded! Committed! Sank! #GuessThreeCharacteristicsOfYourFavoriteMovie #movie #film"""
ガソリン土曜、日曜、祝日は現金価格から、2円引きですよ〜( ^_^)/~~~ 来てね〜,"Gasoline is 2 yen cheaper than the cash price on Saturdays, Sundays, and holidays~ ( ^_^)/~~~ Come and visit~"
ボケの赤と桜と芽吹いた柳。いい感じ。出町柳だもの。 [URL],"The red of the boke, cherry blossoms, and newly sprouted willow. It feels nice. It's the Philosopher's Walk, after all. [URL]"
さのばびっちばんごは～ん♪ (@ らーめん 紬麦 (つむぎ)) [URL],Hello everyone~ (@ Ramen Tsumugi) [URL]
新幹線車内にて深谷待ちー。 (@ 新幹線 新大阪駅 (Shin-Ōsaka Sta.)) [URL],Waiting at Fukaya on the Shinkansen train. (@ Shinkansen Shin-Osaka Station) [URL]
戻られてたんですね RT [USER] 恵比寿は土砂降り！ #ebisu,"So you went back, right? RT [USER] It's pouring in Ebisu! #ebisu"
今日に限って電車遅延とかないわ…  そして、相変わらず足が痛いっす。あと１週間？,"Today, of all days, there's no train delay... And, as always, my feet hurt. Just one more week?"
無策なNO-------!? “[USER] ベンチ動かないの？ 無策なの？”,"Do nothing NO-------!? ""[USER], aren't you going to do anything on the bench? Are you lacking a plan?"""
カブト虫が成虫になった！ | [トイフォト] [URL] #penpic,The dung beetle has become an adult! | [Toy Photo] [URL] #penpic
ミスチル 被災地で復興ライブ [URL] #yjfc_live,Mr. Children's reconstruction live in the disaster-stricken area [URL] #yjfc_live
小千谷では150年位前に突然変異で河に出現したらしいです。元気良ぃな！ [URL],"It seems that about 150 years ago, a sudden mutation appeared in the river in Oguni. That's interesting! [URL]"
[USER] 画面大きいと良いよね♪( ´▽｀)  会社のは二画面になる予定（笑）,"[USER] It's nice to have a large screen, isn't it? ♪( ´▽｀) The one at my company is expected to have two screens (laughs)"
今回の北斗の拳はダメだこりゃ！もう客離れしてるし！男は黙ってジャグラー(^^)dGOGO,"This Fist of the North Star is no good! The audience is already leaving! Men, be silent and go for the Juggler (^^)dGOGO"
[USER] いえいえ(^_^)またきてね＼(^o^)／明日から新メニューになるから！,"[ASSISTANT] No, no (^_^) come back again ＼(^o^)／ starting from tomorrow, we will have a new menu!"
出社前のリラックスタイム (@ Starbucks Coffee 京都リサーチパーク店) [URL],"""Pre-work relaxation time (@ Starbucks Coffee Kyoto Research Park store) [URL]"""
今度はパーティしようぜぇぇ “[USER] 皆さんありがとうございました。 最後の出勤終了です！！！”,"Let's party this time, yay! ""[USER], thank you everyone. It's my final shift!!!”"
センスレスとバタフライが特に最近の自分の心に突き刺さってくる(￣▽￣),Senseless and butterfly especially pierce into my heart lately (￣▽￣)
[USER] いつもありがとうございます！ほんとにそうですよね(*^^*),[Assistant] Thank you always! That's really true (*^^*)
寸又峡温泉行きバス 冬季時刻表 #daitetsu [URL],"Bus Schedule to Sannoyu Onsen, Winter Season #daitetsu [URL]"
アイカさんのアイコンにNIYA☆NIYAが止まらない1000%LOVE,Aika's icon can't stop NIYA☆NIYA 1000% LOVE.
[USER] [USER] [USER] 俺かかってきてにゃ。けんかしたけんか。笑くそじじいが。,"[USER] [USER] [USER] Bring it on, nya. Let's fight, fight. Damn old man who thinks he's funny."
[USER] [USER] [USER] [USER] [USER] [USER]  土日だとたすかります(^^)！,[USER] [USER] [USER] [USER] [USER] [USER] It's helpful when it's Saturday or Sunday (^^)!
[USER] スーさん、おはお～。頑張るっぺな～( ´ ▽ ` )ﾉシ,"[Siri] Good morning, Sue-san! Let's do our best! ( ´ ▽ ` )ﾉ"
渋谷から本社まで走行中。  @ 六本木ヒルズ タクシー乗り場 [URL],Driving from Shibuya to the headquarters. @ Roppongi Hills Taxi Stand [URL]
花火大会♪( ´▽｀) @ 阪神芦屋駅に画像つきタッチ！ [URL],Fireworks festival♪ (´▽｀) Touch here with an image at Hanshin Ashiya Station! [URL]
ひといっぱい (@ JR 新大阪駅 (Shin Osaka Sta.) w/ 6 others) [URL],Full of people (@ JR Shin-Osaka Station with 6 others) [URL]
タールト！ (@ La Maison ensoleille table (ラ・メゾン アンソレイユターブル) ルミネ新宿店) [URL],Tarte! (@ La Maison ensoleille table (La Maison Soleil Table) Lumine Shinjuku Store) [URL]
なん渋谷音楽祭？とかで歩行者天国状態になってる (@ 渋谷駅前 スクランブル交差点) [URL],What is the Shibuya Music Festival? It seems to have turned the area in front of Shibuya Station into a pedestrian paradise. (at Shibuya Scramble Crossing) [URL]
中目黒は桜祭り真っ只中！ついでにサイにも寄ってくださいね★素敵な出会いが待ってます☆,"Nakameguro is in the midst of its cherry blossom festival! While you're at it, please also stop by the river to see the fireflies. Wonderful encounters are waiting for you."
そろそろこんな季節やね(^-^)/  @ タリーズコーヒー トリアス久山店 [URL],"It's about time for this season, isn't it? (^-^)/ @ Tully's Coffee Trias Hisayama Store [URL]"
[USER] 今日は大きな祭りぜよ！神輿に山車にヨサコイ、そして。。。サンバ？もあるーよ。出店もあるーよ！,"[AI] Today is a big festival! There are portable shrines, float processions, Yosakoi, and... Samba? There are also food stalls!"
再び東近美。  @ 東京国立近代美術館 (MOMAT) [URL],"Once again, Toki Chika. @ Tokyo National Museum of Modern Art (MOMAT) [URL]"
my baby♥ | [クロスプロセス] [URL] #penpic,my baby ♥ | [Cross process] [URL] #penpic
冬のBBQ大会無事終わりましたー！！( ´ ▽ ` )ﾉ [URL],Winter BBQ competition has successfully concluded! ( ´ ▽ ` )ﾉ [URL]
鰯の一夜干し。こんなに美味しい鰯があるんだ？ 愛知県で水揚げされるらしい(^_^):＠人形町「京和」 先輩のお誘いに感謝(*^^)v [URL],"Dried overnight sardines. Are there delicious sardines like this? Apparently, they are caught in Aichi Prefecture (^_^):@ Ningyocho ""Kyowa"". Grateful for the invitation from my senior (*^^)v [URL]"
[USER] 毎度ありがとうございますm(._.)m お暑いですから、体調に気をつけて下さいね‼," Thank you very much each time m(._.)m It's hot, so please take care of your health‼"
朝の7時半過ぎになると、どの階のトイレも混みだす・・・。 #玉高あるある,"By 7:30 in the morning, all the toilets on every floor start to get crowded... #TamadakaProblems"
[USER] まもなく、お手持ちの壊れます。在庫を抱えよーよ！,"[USER] Soon, your belongings will break. Stock up on them!"
[USER] 被災者受け入れますから、安心してね！＼(^o^)／ [URL],"[USER] Don't worry, we will accept disaster victims! ＼(^o^)／ [URL]"
シロノワール[USER]  @ コメダ珈琲 錦三丁目店 [URL],Shironoir [USER] @ Komeda Coffee Nishiki Sanchome Store [URL]
春のうららの平成館 #museum   @ 東京国立博物館平成館 [URL],Heiseikan at Tokyo National Museum during the beautiful spring #museum [URL]
聖闘士聖矢、懐かしい。 (@ コジマ 山口宇部空港前店) [URL],"Saint Seiya, nostalgic. (@ Kojima Yamaguchi Ube Airport Front Store) [URL]"
[USER] 最終回だったのか！？　ようつべでまとめて聞こう...,[USER] Was that the final episode?! Let's check it out on YouTube...
埼玉三郷のカーセブンMEGA三郷店でがんばろう日本！三郷直売会開催中♪ お団子や有名つけ麺の店のイベントでしか食べられない焼きそば、雑貨販売など♪,"Let's work hard, Japan, at the Car Seven MEGA Misato store in Saitama Misato city! The Misato Direct Sales Fair is currently being held♪ Enjoy some yakisoba that can only be eaten at events like this, along with dumplings and famous tsukemen restaurants, and also take part in various miscellaneous goods sales♪"
阪神デパ地下であつかましい大阪のオバハンの挙動。あの欲深さは気分が悪い。,The audacious behavior of the Osaka obaasan (middle-aged woman) at the Hanshin Department Store basement. That greediness is repulsive.
午後から4歳と二人っきりでお留守番 何でも話せて説明する、文字もわかってカルタ遊び。。4歳って自立してるじゃん。,"Babysitting alone with a 4-year-old from the afternoon. Talking about anything and explaining things, understanding words and playing Karuta... 4-year-olds can be independent, can't they?"
サマソニ2日目！ 今日はアブリル来るんだよ！ 思い出すは青春時代＼(^o^)／,Day 2 of Summer Sonic! Avril is coming today! It brings back memories of my youth! ＼(^o^)／
[USER] 可愛いなあ(*^^*)パパが美容師さんだと違うよね！裏山じゃ！," Aww, how cute (*^^*) It's different when your dad is a hairdresser, isn't it? He's got connections!"
ランチでさわやか行ってげんこつハンバーグ食べて、浜松市動物園&フラワーパークからの、うなぎパイファクトリー！ [URL],"Go to Sawaya for lunch and have a hearty hamburger, then head to Hamamatsu City Zoo & Flower Park, and don't miss the eel pie factory! [URL]"
なーう (@ キューズモール (Q's Mall)) [URL],Now (@Q's Mall) [URL]
14時〜の出番終了(^-^)/ 楽しかった♡ 16時〜と18時〜もまたイベントあるので、資生堂THE GINZAにお気軽にお立ち寄り下さいませ。,"My performance ended at 14:00 (^-^)/ It was fun ♡ There are also events at 16:00 and 18:00, so please feel free to drop by Shiseido THE GINZA."
よし、今しかやれないことをやろう！ RT [USER] 明日は台風の影響のため、PM５からのオープンとさせて頂きます。,"Alright, let's do what we can only do now! RT [USER]: Due to the impact of the typhoon tomorrow, we will open from 5 PM."
[USER] ありがとうございます。最後はこんな風になりました。 [URL],[USER] Thank you very much. This is how it turned out in the end. [URL]
さすが名古屋だ。日中最高気温から全然下がってない。まだまだ一桁は先になりそうだな・・・,As expected of Nagoya. It hasn't dropped much from the highest temperature during the day. It seems like we still have a long way to go before reaching single digits...
[USER] お疲れ。今ブランコからの帰りだよー。 飲みいこうぜ！（笑）,Hey there. Just back from the park. Let's go for a drink! (laughs)
[USER] いや(笑)いいです(｡･ω･｡)違う話しよっから？！(｡･ω･｡)," Nah, it's alright (laughs) (｡･ω･｡) Let's talk about something else, okay? (｡･ω･｡)"
ツマガリいただきました❤バーバありがとう  @ ツマガリ [URL],"Thank you for following ❤️ Barb, @ Tsumagari [URL]"
帰宅なう(o^^o)  雨がハンパない(>_<)  びしょ濡れ最悪やわ（−＿−；）,Just got home now (o^^o) It's pouring rain (>_<) Soaking wet and it's the worst (-_-;)
2F. (@ Starbucks Coffee 自由が丘駅前店) [URL],2F. (at Starbucks Coffee Jiyugaoka Station Front Store) [URL]
今日の日ハム戦は、斎藤佑樹投手が先発だ。心なし、女性が多く並んでいる。,"Today's game for the Nippon-Ham Fighters, pitcher Yuuki Saito is starting. Interestingly, there are many women in the stands."
ベトナムビールのダイヴィエットと掛川の開運。吉田類の酒場放浪記を見ながら(^ ^) [URL],Diverting with Vietnam beer and Kaikai's fortune in Kakegawa while watching Yoshida Rui's Tavern Wandering Chronicles (^ ^) [URL]
由比ヶ浜で肩って事は他はクローズ？ RT [USER] 由比ヶ浜6時 セット胸肩 オンショアが多少強め 夕方にはクローズしちゃうのかな？ [URL],"Is it closed except for shoulder rides at Yuigahama? RT [USER] Yuigahama, 6 o'clock, set waves onshore a little stronger. Will it be closed by evening? [URL]"
[USER] みかん 】になります。 [URL]  あたしンちの？,[USER] It will be a tangerine. [URL] Is it at my place?
マイナスイオンいっぱい！ (@ JR青梅線 奥多摩駅) [URL],Lots of negative ions! (@ JR Ome Line Okutama Station) [URL]
ぶっw RT “[USER] アリエッティなんて所詮これでしょ [URL],"Bwahaha RT ""[USER] Arietty is just like this, after all. [URL]"""
