sentences,translated
[USER] こんにちは♪ 今日もこれから学大で飲んできます♡,[USER] Hello♪ I'm going to have drinks at Gakudai (a university district) from now on too♡
紳助は見てないけど、いま居るホテルのとなりの部屋に昔紳助が泊まってたらしい^^;,"I haven't seen Shinjo, but it seems like he used to stay in the room next to the hotel I'm currently in^^;"
Twitterを始め、3ヶ月程経ちました まだなんにもわからなーい(´Д` ) …ということが続いております（苦笑） 誰かTwitterのエンジョイのしかたを教えて下さい お願いしますm(_ _)m,"I started using Twitter, and it's been about three months. I still don't understand anything (´Д` )... and that continues (bitter laughter). Can someone please teach me how to enjoy Twitter? Thank you very much m(_ _)m"
今度のセカタメセミナーのチケットを、なんとモリタさんから直接頂いてしまった！しかも10番台!!!!!有難うございますーっ!!!本来なら300番台だったのに、すっごい!!!これってすっごい!!!,"I received the ticket for the upcoming Secatame Seminar directly from Mr. Morita! And it's in the 10th row!!!!! Thank you so much!!! Originally it was supposed to be in the 300s, but this is amazing!!! This is incredible!!!"
先週、ちょっと人生を掛けてあるカケをしたわけさ。 で、結果は、“ 負け！ ” だろうなぁ〜とか思いつつ、やはり。 あと二つなのに、たった…。ナハハ。 でも、結果は結果なんだよね。 気持ち、定まりました。  男らしく宣言します。  サヨナラダケガ、ジンセイダ。,"Last week, I took a risk in my life. And the result is, ""I lost!"" I had a feeling it would end like that, after all. Just two more to go and yet... Haha. But the result is the result, you know. My mind is made up. I will declare it like a man. Goodbye is just a part of life."
おはようございます。登録したのに放置してました。 これからつぶやいていきます。,Good morning. I registered but I was neglecting it. I will start tweeting from now on.
その出勤帰りに、同僚が飲んでたので合流！韓国の親友おーさんも山形に来ていたので、一緒に飲みました！馬鹿騒ぎもたまにはいいです。こんな仲間がいるのは幸せです☆昨日は濃い一日でした。ロシア料理はやはりフォッカが合うのかな？ [URL],"On the way home from work, I joined my coworker for a drink because they were already drinking! My Korean friend also came to Yamagata, so we drank together! It's fun to have a good time every now and then. I'm happy to have such friends☆ Yesterday was an eventful day. Russian cuisine goes well with vodka, I suppose? [URL]"
レインボーブリッジ通って帰ります ちなみにお台場レインボーバスのアナウンスはフジアナです [URL],"I will return by crossing the Rainbow Bridge. By the way, the announcement on the Odaiba Rainbow Bus is provided by Fuji TV announcer. [URL]"
自分的年中行事で近所の菅原神社にお参り&おみくじ。今年は「大吉」,"As part of my personal mid-year activities, I visited the nearby Sugawara Shrine and drew an omikuji (fortune-telling paper). This year, I received the fortune of ""great luck."""
[USER] BBQ？？！ わたし引越し先さがしてたー(´Д` ),[USER] BBQ?! I was looking for a new place to move to (´Д` )
あーなんか朝から萎える～  さむい～  なんか今日朝ごはん 食べれないし 声でないぢゃん…,"Ah, I'm feeling down since morning~ It's so cold~ I can't eat breakfast today and my voice is gone..."
[USER] トラックに弾き返されたけど、車と心以外にケガはないです(T^T),"[User] I was bounced back by the truck, but other than my car and my heart, there are no injuries (T^T)"
[USER] 日本在住でメロンの投票が出来ません。。。シナモンさん頑張ってください！？,"I live in Japan and I cannot vote for melons... Please do your best, Cinnamon-san!?"
7時半まで～～(>_<)！！ながーーーいーーOSあきたよーーーカットやりたーあーーい(^○^) [URL],Until 7:30 ~~ (>_<)!! So loooong~~ I'm so bored of the OS~~ I want to cut it out~~ Ahhh~~ (^○^) [URL]
お気に入りのカツ丼屋、閉店時間を毎回忘れてしまうので写メ [URL],"I always forget the closing time of my favorite katsudon restaurant, so I took a photo [URL]."
山下公園なう。カップル多い発狂しそう。女「夜景きれいだね」男「おまえのほうが綺麗だよ」男&女「ウフフフ フ。はぁと」みたいな雰囲気FUCK,"I'm at Yamashita Park now. There are so many couples, it's driving me crazy. The woman says, ""The night view is beautiful, isn't it?"" The man replies, ""You are more beautiful."" Then they both laugh and say, ""Hehehe... Hearts."" It's that kind of atmosphere. FUCK."
[USER] 職業柄マジで太るよね。だって目の前にはケーキ！なんせ社割！ダイエットダイエット…。笑,"[Assistant] I gain weight easily due to my profession. There are cakes right in front of me after all! And to make matters worse, there's an employee discount! Diet, diet... haha."
みなとやって名前だった気がします。場所はここです。  QT [USER] [USER] なんていうお店ですか？ 35.708378,"I feel like ""Minato"" was the name. The location is here. What kind of shop is ""QT [USER] [USER]""? 35.708378."
子どもが二人いるので、大騒ぎ (@ 佐岡寮) [pic]: [URL],"I have two children, so it's quite a commotion. (at Saka Dormitory) [pic]: [URL]"
休憩中)^o^( もう一踏ん張りじゃ！今日歩きすぎて足死んでる…(´･_･`)家に帰ったら洗い物と洗濯物が待っている…(´･_･`)バイトの洗い物はすきやけど家の洗い物は嫌い(´･_･`)はードイツ語の辞書買ってないし…高いから買いたくないのが本音(´･_･`)です！以上！,"During my break (^o^) let's push through a little more! I've walked too much today and my feet are killing me... (´･_･`) When I get home, I'll have dishes and laundry waiting for me... (´･_･`) I don't mind doing dishes at work, but I dislike doing them at home... (´･_･`) Plus, I still haven't bought a German dictionary... It's expensive, so I don't really want to buy it... (´･_･`) That's the truth! That's it!"
お腹の中にいた命が突然消えてしまったら、誰かや何かのせいにしたくなる気持ちはわかる。今「ついに放射能の影響が胎児に」とかいう人は、それまでは中絶以外は100%安全に子どもが生まれてくると思ってたのかなあ。うちの子8年前たぜ。原因は結局わからなかった。,"If the life inside your stomach suddenly vanished, it's understandable to want to blame someone or something. I wonder if those people who are now saying, ""Finally, the effects of radiation on fetuses,"" had previously believed that children were born 100% safe, except in cases of abortion. My child passed away 8 years ago. The cause was ultimately unknown."
今日は珍しく散々にやられてマジムカついたけど夕飯目の前にすれば笑顔に戻るね(*^^*)　ここのボルシチ最高！ [URL],"Today, I was unusually beaten badly and it really pissed me off, but if I have dinner right in front of me, I'll return to smiling again (*^^*) The borscht here is the best! [URL]"
赤羽駅構内が知らぬ間に進化している。デパ地下のような賑わい。 気になる食べ物がてんこもりある。 そんなわけでなぜか行列ができてるラーメン屋に並んでしまう。 やはり行列が行列を呼ぶとゆう言葉に間違いはないなぁと感じた23歳の冬,"The interior of Akabane station has evolved without my knowledge. It is bustling like a department store basement. There is an abundance of tempting food that catches my attention. Because of that, I find myself in line at a ramen shop. It's true what they say, a queue always attracts more queues. That's what I thought on a winter day when I was 23 years old."
東京、最後の夜・・・流石に毎晩、食べ過ぎ・・・今夜は軽く [URL],"Tokyo, the last night... As expected, I've been eating too much every night... Tonight, I'll take it easy [URL]."
青森の友人のご両親が入院、容態が心配。調査のときひとかたならぬ、お世話になつた。見舞いに行かなければ！台風も気になるが、それ以上に心穏やかならず♪早期回復祈るのみ。,"My friend's parents in Aomori are in the hospital, and I am concerned about their condition. When I visited them during the investigation, they took care of me greatly. I must go visit them! I am also worried about the typhoon, but even more so, I can't find peace of mind ♪ I can only pray for their early recovery."
転がされてることなんて～知ってるよ～う。こっちはこっちで転がってんだよ～う。,"I know that I'm being rolled around. Here, I'm also rolling around, you know."
ダラダラと海沿い走ってたら何故か東灘なう。ヤンキーはこんな時間でもコンビニいるんだ。,"As I was lazily running along the seaside, somehow I ended up in Higashi-Nada. Even at this time, there are delinquents at the convenience store."
八幡浜なう。高松まで特急で？3時間かかる。(-_-)/~~~かかりすぎちゃうの… [URL],I'm in Yawatahama now. Will it take 3 hours by express train to Takamatsu? It's too long... [URL]
やっぱり、仕事入った…良い天気なのにぃ… (@ 京急鶴見駅 (Keikyū Tsurumi Sta.) (KK29)) [URL],"As expected, I got called for work... It's such good weather too... (@ Keikyu Tsurumi Station (KK29)) [URL]"
[USER] [USER] あっ、それいいねえ。メンチカツはるさめ。改名しますわ。今から家に帰るんで夜露死苦！,"[USER] [USER], oh, that sounds great! Menchi katsu with Harusame. I'm going to change the name. I'm heading home now, so night dew, death agony!"
[USER] [USER] レスありがとうございます。院内処方あるいは、その患者さんには直接会ったこと無いのですが、バカではないが人の話を全然聞かないオバチャンらしいです,"[USER] [USER] Thank you for your reply. Although I have never met the patient directly, it seems that they are not stupid, but they never listen to what others say, like an old lady."
只今白糸台。西武多摩川線という都内有数のローカル線に乗ります。,"Currently at Shiraitodai. I will be taking the Seibu Tamagawa Line, a well-known local line in Tokyo."
[USER] いい弟だ(^-^)v俺も、一緒におどりたい(゜◇゜)ゞ,[USER] You are a good younger brother (^-^)v I would also like to dance together (゜◇゜)ゞ
歴史は繰り返す。20億ドルの財務的インパクトより UK FSAの今後の対応が気になります  [USER] UBS Trader Charged With Fraud on.wsj.com/qVJO0y #WSJ #iPhone WSJ • 11/09/17 7:35,"History repeats itself. I am concerned about the future actions of the UK FSA, which has a financial impact of 2 billion dollars. [USER] UBS trader charged with fraud on.wsj.com/qVJO0y #WSJ #iPhone WSJ • 11/09/17 7:35"
青のスターレトットポンコツ　奈良さ　3585のジジイストーカー今度殺す！,"Nara-san, the clunky old man stalker of Blue Star Retto, I'm going to kill you this time!"
秀都を膝の上に座らせてみると、少々ふてくされたような表情でいるのでどうしたのか尋ねると、『膝に乗せるだけなの？』と言われたのでキスをしたら満足そうに笑ってくれた。なるほど。 [URL],"When I tried sitting Shuto on my lap and asked why they looked a little sulky, they replied, ""Is it just sitting on your lap?"" So I kissed them, and they smiled happily. I see. [URL]"
あー…、９時から行列は間に合わないな…。真琴つばさちゃんが出ます！,Ah... I won't make it in time for the line starting at 9 o'clock... Makoto Tsubasa-chan is going on!
とにかくジョグが楽しい！自分の進歩が確実にわかるから。走ってる時は余計な事を考えなくなるし、気持ちのいい汗をかいて爽快になれる。,"Anyway, jogging is fun! It's because I can clearly see my progress. When I'm running, I stop thinking about unnecessary things and feel refreshed by sweating in a pleasant way."
今日のお昼はお寿司。北海道ではお寿司のことを「生寿司（なまずし）」というよ。最近気が付いた。 [URL],"Today's lunch is sushi. In Hokkaido, sushi is called ""nama-zushi."" I just realized it recently. [URL]"
谷中小学校の周囲の景観に馴染みすぎな寺社作りが収まりきらなすぎて諦めて「おぢさん」を撮っていたら、通りすがりの外国人に日暮里駅までの道を尋ねられた。こっちもstrangerですが何か、とは言わずに地図を見せた。すまほべんりー！,"I was taking pictures of the temple and shrine buildings that didn't quite fit with the surrounding landscape of Tani Nakasho Elementary School when a passerby foreigner asked me for directions to Nippori Station. Even though I was also a stranger here, I showed them the map without saying anything. Sorry for the inconvenience!"
[USER] えっおやすみなの？   俺は今女のコ寝てるよ‼   ななおってコ何だけどさ～,"[ASSISTANT] Oh, are you going to bed? I'm currently sleeping with a girl, you know! She's called Nana, but..."
cali≠gari熱が再発(^_^;)来月の握手会、行こうとしてる自分がいる笑 3月のライブまでが長すぎるよ(｡-_-｡)この研次郎さんの写真、聖飢魔IIみたい。 [URL],"My fever has relapsed (^_^;) There's a part of me trying to go to next month's handshake event, haha. It feels like forever until the live in March (｡-_-｡) This photo of Kenshirou-san looks like Seikima-II. [URL]"
常磐線運転見合わせで3時間以上石岡で待機中。昼飯も食べてないし、そろそろ帰りたくなってきたぞ。,"Currently waiting at Iwaki Station for over 3 hours due to suspension of services on the Joban Line. Haven't had lunch yet, and I'm starting to want to go home soon."
四ヶ月検診付き添い中。まだまだ知らない色々な文化を学んでおります。,Accompanying for a four-month check-up. I am still learning about various cultures that I am not familiar with.
開星のエースすごいな…最近下半身鍛えてないのかなと思うくらいスリムな球児が増えたからインパクトある(・・;)))さっきの白樺のピッチャーはイケメンやったし…,The ace of Kaiboshi is amazing... There are so many slim young pitchers lately that I wonder if they haven't been working on their lower body. It's impressive (・・;))) The pitcher from Shirakaba earlier was handsome too...
お疲れ様です！東京駅へ向かいます。ぐるなベアーちゃんと最後にパチリ☆ [URL],Thank you for your hard work! I'm heading to Tokyo Station. Here's a photo with Gurauna Bear-chan taken at the end ☆ [URL]
あやのさんと久々に会った！ 1時間ぐらい話した！また皆と楽しく遊びたい！,I met Ayano-san after a long time! We talked for about an hour! I want to have fun playing with everyone again!
えっと、小佐野で迎えて頂けるところがあるとの事で。。 QT [USER] …今夜釜石泊なんですか？,"Um, I heard that there's a place in Kosano where I can be picked up... QT [USER] ...Are we staying in Kamaishi tonight?"
[USER] バイクいーなー！！福島の報告しますは後日する(∩^∀^)∩,[ASSISTANT] I envy you for having a bike! I will report about Fukushima another day. (∩^∀^)∩
もう怖いからトレードは調べられる状況か小学・中学生としかしない…！,"I'm already scared, so the situation is only suitable for examining trades with elementary and middle school students...!"
久しぶりにTwitter なんだろうmixiに比べて迂闊なことが言えん気がする(´・ω・`；),"""It's been a while, but I feel like I can't be as careless on Twitter compared to mixi (´・ω・`；)"""
竜泉寺の湯来たったったった  @ 竜泉寺の湯 名古屋守山店 [URL],I just arrived at Ryusenji Onsen @ Ryusenji Onsen Nagoya Moriyama branch [URL].
奈良着いたぁぁぁ！途中で挫折したら電車乗って帰ろうと思ってたけど、意外と歩けた。帰りは予定通り電車で帰る。 [URL],"I arrived in Naraaaa! I was thinking of taking a train back if I gave up halfway, but surprisingly, I was able to walk. I will return as planned by train. [URL]"
ひとりだから、ラーメンでした。 (@ 来来亭 秋篠店) [pic]: [URL],"Because I was alone, I had ramen. (@Ramen restaurant Rairai-Tei Akishino branch) [pic]: [URL]"
マフラーがほつれて、糸引っ張ったら細いマフラーが２つになった(;´д｀)  新しいマフラー買ってこよ。,"My scarf has unraveled, and when I pulled the thread, it split into two thin scarves (;´д｀) I'll go buy a new scarf."
サブマスが好きで好きで大好きで、もうだめ\(//∇//)\はぁぅ愛してるよ,"I love Submas so much, I love them dearly, I can't help it anymore \(//∇//)\ Ahh, I love you!"
インド式計算方法スゴイね！ちょっとしかやってないけど目から鱗やわー(◎_◎;)簡単に答えでちゃうのね！頭いい人みたいやわ〜,"The Indian calculation method is amazing, isn't it? I've only done a little, but it's mind-blowing (◎_◎;) It gives simple answers! It's like being smart~"
水道橋なう。今日は日大のオープンキャンパスデーらしい。大きい大学は学生を確保するのが大変なんだなぁ。ある程度、質も落としたくないんだろうし。 [URL],I'm at Suidobashi now. It seems like today is Nihon University's Open Campus Day. It's tough for big universities to secure students. I suppose they don't want to compromise on quality too much. [URL]
山形県米沢市から、光が丘に戻りました…。 秋の風がめちゃ気持ちイイです…。 と同時に、なんだか切ない…。 その感じが好きデス…。 いいなぁ、秋って。,"I returned from Yonezawa City in Yamagata Prefecture to Hikarigaoka... The autumn breeze feels so refreshing... At the same time, it's somewhat bittersweet... I really love that feeling... Autumn is wonderful."
[USER] [USER] 税関検査で、バイクが引っ掛かり立ち会い検査！ 福岡留置場に、泊まことになるかも(;´д｀)f(^^;,"[TARGET] [TARGET] The motorcycle got flagged for customs inspection, and I might have to stay overnight at the Fukuoka detention center (;´д｀)f(^^;"
かずみんの新しい名字は・・・『綾波』です。Alexanderでもいいかもしれませんね。 [URL]  感動した,"Kazumin's new last name is... ""Ayane"". It could also be Alexander. [URL] I was impressed."
鍔屋にそば包丁を研ぎにだした (@ 合羽橋道具街) [URL],"I went to the knife shop to sharpen my soba knife. (at Awajicho, Utensil Street) [URL]"
[USER] 昨日は相談に付き合ってもらってありがとーございました(･∀･)じゃらん買ってしまった( ´艸｀)まだ行けるかわからないけど…,[ASSISTANT] Thank you very much for accompanying me in the consultation yesterday (･∀･) I ended up buying a travel guide ( ´艸｀) I'm not sure if I can still go...
今週末も来週末も再来週末も楽しみ(*^^*)今月は土日がめちゃくちゃ充実するはずʕु-̫͡-ʔु”　,"I'm looking forward to this weekend, next weekend, and the weekend after that too (*^^*) This month should be filled with an amazing time on Saturdays and Sundays ʕु-̫͡-ʔु”."
えーさて、2時間で路上チュー3回目撃の頻度。早く帰るに限るってことだ♪（笑）,"Well, let's see. Witnessing public kisses three times within two hours. It's clear that the sooner I go home, the better! (laughs)"
昼休みに、宮古市魚菜市場へ。ゆでたての毛ガニが湯気をたてていました。今度の週末に、毛ガニまつりがあるそうです。 [URL],"During the lunch break, I went to the Miyako City Fish and Vegetable Market. Steaming freshly boiled hairy crab was on display. It seems that there will be a hairy crab festival next weekend. [URL]"
帰宅なう。やっぱり都内は暖かくていいわ。あんな寒い所に住んでいたんだな…。,Just got home now. Tokyo is really warm and nice after all. It's like I never realized how cold the place I used to live in was...
[USER] ばかんろー！ お盆休みなんて3日しかなかったわ！！,"""Bakunro! I only had a three-day Obon holiday!!"""
[USER] おいおい、って思ったけど男囲まれてるのも  怖いな。女で良かったな。⊂((・x・))⊃,"[USER] Wow, I thought to myself, but being surrounded by men is also scary. I'm glad I'm a woman. ⊂((・x・))⊃"
正月飾りを忘れてた (@ セキチュー前橋大利根店) [URL],I forgot to decorate for the New Year. (@ Seikichu Maebashi Oritone Store) [URL]
[USER] 昨日のりぷ見てなかったです、すいません(´・ω・`)iPhoneはやはり修理で…(･∀･｀)徐々にくずしていきますね←,"[ASSISTANT] I'm sorry, I didn't see yesterday's reply (´・ω・`). As expected, the iPhone needs repair... (･∀･｀) It gradually deteriorates, huh."
モイ！iPhoneからツイキャスでライブ配信中 - (横浜市/神奈川県,"Moey! I'm currently live streaming on TwitCasting from my iPhone - (Yokohama City, Kanagawa Prefecture)."
キッチン か行さんでランチなう 今日は昼ビールはしません☆*:.｡. o(≧▽≦)o .｡.:*☆  [URL],"I'm having lunch at Kitchen Kogesha right now. Today, no lunch beer for me ☆*:.｡. o(≧▽≦)o .｡.:*☆ [URL]"
嵐山、清水寺制覇っ ありがとう～(*^^*)無事に大阪着いた！なに食べようかなぁ お好み焼き食べたいなぁ [URL],"Arashiyama, Kiyomizu-dera conquered, thank you~(*^^*) Safely arrived in Osaka! What should I eat? I feel like having okonomiyaki. [URL]"
ちょっぴり距離を延ばしてみた(≧∇≦) 【Run&Walk】2011/09/08 12:25,I tried extending the distance a little (≧∇≦) 【Run&Walk】2011/09/08 12:25
[USER] ありがとうやってみる♪Nicebodyめざしてがんばりまーす☆,"[USER] Thank you, I'll give it a try♪ I'm doing my best to aim for a nice body☆"
いまのソフトバンクのサービスや料金体系は、長期ユーザーのメリットが少な過ぎ。東京デジタルホン時代からのユーザーです。[USER],SoftBank's current service and pricing system provide very few benefits for long-term users. I have been a user since the Tokyo Digital Phone era. [USER]
[USER] [USER] しょーもないって言われるかと思った(ﾟ∀ﾟ)笑,I thought I would be called pointless (lol)
やと着いた～中間…でも家からだと二時間半はかかんのねー。移動で体力消耗。群馬からの来客待ちだーおなかへったー,I arrived at the place〜 It's kind of in the middle... but it takes about two and a half hours from my house. I'm exhausted from the journey. Waiting for visitors from Gunmaー I'm hungryー
俺の人生とかけて上り専用エスカレーターととく(*^^*) そのこころわ(~_~;) くだらない・・・ あひゃあひゃあひゃーーヾ(＠⌒ー⌒＠)ノ,"I bet my whole life on the ""Up Only"" escalator (*^^*) That's my spirit! (~_~;) How silly... Ahyaahyaahyaaーーヾ(＠⌒ー⌒＠)ノ"
奮発して、ROGOSのBBQグリル 購入。と、言っても5980円。 芝刈り1回に比べれば安い。 [URL],"I was eager and bought the ROGOS BBQ grill. Well, to be honest, it was 5980 yen. But compared to mowing the lawn once, it's cheap. [URL]"
着いた。ギリギリwしかし暑い( ；´Д｀)イマココ！from iPhone 愛知県名古屋市瑞穂区瑞穂通8丁目24-2 #imacoco,"I arrived. Just made it, but it's hot(；´Д｀) I'm here now! from iPhone, Mizuho-ku, Nagoya City, Aichi Prefecture, 8-chome, Mizuho-dori 24-2 #imacoco"
岩手ー！ 今いるとこは黒部いや朝日くらいのとこだな笑 今から帰りまーす！,"Iwate, huh! The place I'm at now is somewhere around Kurobe or Asahi, haha. I'll be heading home soon!"
GWなんだな なんかいい事とかないかな～  久々に 会いたいなぁ♡♡ なんか言われそうだけど笑,"What's GW? Is there anything good going on? I've been wanting to see you after a long time ♡♡ I feel like you're going to say something, but I'm just laughing."
せっかくいちごの里に来たんだから… って、なんか違う？ [URL],"Since I came all the way to Ichigo Village... Wait, something feels different? [URL]"
SHU-I頑張ってね☆*:.｡. o(≧▽≦)o .｡.:*☆,"Good luck, SHU-I ☆*:.｡. o(≧▽≦)o .｡.:*☆"
[USER] いいなー わたしは明日仕事やから帰ります(´Д｀),"[USER] Lucky you. I have work tomorrow, so I'm going home. (´Д｀)"
初つぶやきです。 誰につぶやいてるか分かりませんが、 よろしくお願いしまーす。,"First tweet. I'm not sure who I'm tweeting to, but nice to meet you!"
出張中なんですが、見に来ちゃいました。『松井冬子展』 [URL],"I'm on a business trip, but I couldn't help coming to see the ""Fuyuko Matsui Exhibition."" [URL]"
あーー、まさかの「あつこ」違いだわ.. .中学と高校の友達！！まぁフェイスブックの承認だけだから、 どーでもいーや,"Oh, it turns out it's a different ""Atsuko""... We were friends in middle school and high school!! Well, it's just a Facebook approval, so I don't really care."
[USER] 新宿の小田急のレストラン街にある一角にあったの。なんか食べたいと思ったけど高すぎて結局雑居ビルの中のマックで1人ブランチだったよ(^^;;," [USER] It was located in a corner of the restaurant district of Odakyu in Shinjuku. I wanted to eat something, but it was too expensive, so in the end I ended up having a solo brunch at a McDonald's inside a mixed-use building (^^;;"
肺癌で右上肺部分切除。幸い腫瘍が極めて小さかったので転移も心配ないようで安心。けれど小さく切りとるのに、大きく切開するとは思わなかった。痛い痛い。タバコはやめた。。。。。,"Right upper lobectomy for lung cancer. Fortunately, the tumor was extremely small, so there are no concerns about metastasis and I feel relieved. However, I didn't expect that they would have to make a large incision to remove something so small. It hurts, it hurts. I quit smoking..."
[USER] [USER] [USER] 覚えてるよ(^^)9月に返します♪,"I remember, I will return it in September! ♪"
謀らずも三田市農業委員会のOB会である(みのり会)の会長に推挙されてしまった。いやはや何とも～最長老は85歳で皆さん矍鑠とされて勿論現役の農業従事者である。まぁ酒の強いこと~驚いてしまう。その言葉にも重みがある。ヘタな市会議員よりも説得力もあり、色々勉強させて頂いた。見習わねば！,"I unexpectedly found myself recommended as the chairman of the Minori-kai, which is the alumni association of the Mita City Agricultural Committee. Well, well, it's quite something ~ the eldest member is 85 years old, and they are all vibrant and, of course, actively engaged in agriculture. Their ability to hold their liquor is remarkable, too ~ it's truly astonishing. Their words carry weight. They have more persuasive power than any mediocre city council member, and I have learned a lot from them. I must strive to emulate them!"
いま品川シーサイドってとこのホテル。シァワー浴びてリフレッシュ。今日も東京ぶらついて帰阪します。 [URL],"The hotel is in Shinagawa Seaside. I took a shower and refreshed myself. Today, I will wander around Tokyo and return to Osaka. [URL]"
従兄弟の結婚式のため九州へ。こんな時期なのに指定席までほぼ満席。移動時間が長いので久しぶりにまとまった読書の時間！そして一冊目、読了！,"Heading to Kyushu for my cousin's wedding. Even at a time like this, the reserved seats are almost fully booked. The travel time is long, so it's been a while since I had a good chunk of reading time! And just finished reading the first book!"
[USER] キッカー入りまくりよ‼晴れてきたし‼早くも昼ご飯。w,[USER] I'm having a blast with kickers! The weather has cleared up too! It's already time for lunch. LOL
間々田～間々田～栃木は寒いぜ♪はらへった(>_<)ラーメンくいたいなう★,Mamada~ Mamada~ Tochigi is so cold♪ I'm hungry (>_<) I wanna eat ramen now★
[USER] いやぁー、ぼくのゆるい風邪とは、わけが違いますね!!!こんなに苦しんでいたとわ!!!かがみさんがこんなに苦しんでる横で、朝ごはんガツガツ食べたり、バイク乗りに行ったり、露天風呂を楽しんだりしたバチが当たったんですね…(´･_･`),"Ahh, my mild cold is completely different! I've been suffering so much! It's like karma hit me while Kagami-san, who is suffering so much, eats breakfast so heartily, goes for bike rides, and enjoys outdoor baths... (´･_･`)"
新百合にパーマー出来てからついつい寄ってしまう。 でついつい買ってしまう。 ついついお金なくなっていく←,"Ever since I got a perm in Shin-Yuri, I can't help but stop by. And then, I can't help but buy something. Before I know it, my money keeps disappearing."
名古屋から半日かけて来ました〜 (@ 香嵐渓 w/ 10 others) [URL],I came from Nagoya and spent half a day to get here ~ (@ Korankei w/ 10 others) [URL]
Jacques monodにてのんびり。ホットジンジャー美味しくて幸せだなー。今から中洲であい船？に乗ります！キャナルの夜景や博多湾の夜景が見れるのだー！！ 福岡県福岡市中央区西中洲６−２９,"Relaxing at Jacques Monod. Hot ginger is delicious and makes me happy. I'm going to hop on a boat at Nakasu now! I'll be able to see the night view of Canal and Hakata Bay. 6-29 Nishinakasu, Chuo-ku, Fukuoka City, Fukuoka Prefecture."
黒歴史(￣▽￣)笑 こんときと比べたらうちほんま太ったなあ(´･ω･`)美意識たかめなきゃ(`･ω･´)!!!!!! [URL],"Black history (￣▽￣) lol Compared to that time, I've really gained weight (´･ω･`) I need to raise my beauty consciousness (`･ω･´)!!!!!! [URL]"
[USER] 昨日よりは一枚多いですね（笑）いや、はい。 ちゃんと着て寝ます（笑）,"[TRANSLATOR] You have one more layer than yesterday, haha. Oh, yes. I will properly wear it while sleeping, haha."
撮った覚えのない写真がデータに・・・ 昨日マックなんか行ってないし。 （´-`）.｡oO（ [URL],I have no memory of taking that photo... I didn't go to McDonald's yesterday either. （´-`）.｡oO（ [URL]
行列ができてると噂の優勝軒なう。早い時間にきたら、すんなり入れた。もりそばと豚つけ麺ん注文。楽しみw,I'm at the rumored championship noodle shop where there's always a long line. I was able to get in smoothly since I came early. I ordered a bowl of forest soba and a pork dipping ramen. Looking forward to it! (笑)
すみません。説教するのは好きではありません。生きててすみません。,I'm sorry. I don't like giving lectures. I'm sorry for being alive.
クレンジングを丁寧にしてみたら、ナント、肌が軽くなりました✨メイク汚れが残って、肌の上で酸化して重なってたのね透明感でるとか、明るくなるのはよくあるけど、軽く感じれたのにびっくりルンルン,"When I tried cleansing carefully, my skin unexpectedly felt lighter ✨ I realized that makeup residue was causing oxidation on my skin, making it feel heavy. It's common to experience increased translucency and brightness, but I was surprised by how light my skin felt. I'm so happy!"
本日の眼年齢は３９歳でした(^-^)/このアプリの有料版にスロットが((((；ﾟДﾟ)))))))これは買うべきか、,The eye age today was 39 years old. (^-^)/ Should I buy the paid version of this app with a slot machine? (((((；ﾟДﾟ)))))))
福岡から横浜に来たおっちゃんをサウナまで案内してやった。饒舌で、自分の息子は映像作家になるって言ってたのに気付いたらプロボクサーになってたとか、自虐風に話してた。けどさ、嬉しそうだった。,"I guided the old man who came from Fukuoka to Yokohama all the way to the sauna. He was talkative and shared stories, like how he realized his son, who used to say he wanted to become a filmmaker, ended up becoming a professional boxer instead, jokingly making self-deprecating remarks. But, you know, he looked so happy."
午後から勉強する、きっと。 (@ 青山一丁目駅 (Aoyama-itchome Sta.)) [URL],"I will study in the afternoon, for sure. (@ Aoyama-itchome Station) [URL]"
完全にバスの時間ミスった…  時間勘違いしてたせいで本日二度目のバス乗れないパターン…orz,"I completely missed the bus... Because I misunderstood the time, I missed the bus for the second time today... orz"
某カメラのCMに登場する神社に行ってみた。ネコを追いかける。 [URL],I tried visiting the shrine that appears in a certain camera commercial. I chased after a cat. [URL]
今から8チャンに、私が今の会社に入るきっかけになったうちの会社の創業者が出演します。見てみて下さい！,"From now on, the founder of our company, who was the reason I joined my current company, will appear on Channel 8. Please take a look!"
久々にまったりとした朝を迎えられた。あ〜( ´ ▽ ` )ﾉ  こういうの命の洗濯っていうんだろうな。夕べは楽しかった☆*:.｡. o(≧▽≦)o .｡.:*☆ それでもそろそろ起きますか・・・ヨッコラショ,"I was able to have a relaxing morning after a long time. Ahh~ (´▽` )ﾉ I guess this is what they call ""refreshing one's soul."" Last night was fun ☆*:.｡. o(≧▽≦)o .｡.:*☆ But maybe it's time to get up soon... Yokkorashi."
[USER] すいません、きのうのリプ…酔っ払ってました(￣▽￣),"[ASSISTANT] I'm sorry, I was drunk when I wrote the reply yesterday (￣▽￣)"
ここで腹ごしらえします。久しぶりだ。 @ びっくりドンキー 八戸湊高台店にタッチ！ [URL],"I'll grab a bite to eat here. It's been a while. @ Bikkuri Donkey Hachinohe Minato Takadai store, touch! [URL]"
[USER] ふつうのラーメンやさんもたくさんあるよ〜♪( ´θ｀)ノ ジェジュンが好きそうな辛つけ麺にしました。,"[ASSISTANT] There are plenty of regular ramen shops too~♪( ´θ｀)ノ I ordered spicy tsukemen, which I think Jaejoong would like."
